Poland, Life tables (period 5x1), Females     Last modified: 08-Jul-2011, MPv5 (May07)

  Year          Age         mx       qx    ax      lx      dx      Lx       Tx     ex
  2004         5-9      0.00012  0.00062  2.49   99294      61  496315  7422297  74.75
  2004        10-14     0.00014  0.00071  2.81   99232      70  496008  6925982  69.80
  2004        15-19     0.00026  0.00129  2.58   99162     128  495502  6429973  64.84
  2004        20-24     0.00028  0.00139  2.44   99034     138  494820  5934471  59.92
  2004        25-29     0.00032  0.00159  2.66   98897     157  494115  5439652  55.00
  2004        30-34     0.00047  0.00235  2.62   98740     232  493145  4945536  50.09
  2004        35-39     0.00079  0.00395  2.78   98507     389  491672  4452392  45.20
  2004        40-44     0.00148  0.00736  2.81   98118     722  489009  3960719  40.37
  2004        45-49     0.00266  0.01320  2.70   97396    1285  484022  3471710  35.65
  2004        50-54     0.00422  0.02089  2.68   96111    2008  475899  2987689  31.09
  2004        55-59     0.00615  0.03029  2.65   94103    2851  463830  2511790  26.69
  2004        60-64     0.00894  0.04379  2.65   91252    3996  446866  2047960  22.44
  2004        65-69     0.01383  0.06698  2.67   87257    5845  422654  1601094  18.35
  2004        70-74     0.02381  0.11284  2.69   81412    9186  385832  1178439  14.48
  2004        75-79     0.04270  0.19413  2.66   72226   14021  328336   792608  10.97
  2004        80-84     0.07940  0.33319  2.59   58205   19393  244250   464271   7.98
  2004        85-89     0.13519  0.50402  2.48   38811   19562  144703   220021   5.67
  2004        90-94     0.22619  0.69498  2.23   19249   13378   59144    75318   3.91
  2004        95-99     0.34553  0.84246  1.96    5871    4946   14316    16174   2.75
  2004       100-104    0.48944  0.92968  1.66     925     860    1757     1859   2.01
  2004       105-109    0.63636  0.96910  1.41      65      63      99      102   1.56
  2004       110+       0.74749  1.00000  1.34       2       2       3        3   1.34
  2005           0      0.00595  0.00591  0.07  100000     591   99450  7930097  79.30
  2005         1-4      0.00025  0.00101  1.62   99409     101  397394  7830647  78.77
  2005         5-9      0.00016  0.00079  2.46   99308      78  496341  7433253  74.85
  2005        10-14     0.00013  0.00067  2.56   99230      66  495988  6936912  69.91
  2005        15-19     0.00024  0.00121  2.76   99164     120  495550  6440924  64.95
  2005        20-24     0.00025  0.00127  2.44   99044     125  494898  5945374  60.03
  2005        25-29     0.00031  0.00156  2.66   98919     154  494233  5450475  55.10
  2005        30-34     0.00049  0.00245  2.69   98765     242  493263  4956242  50.18
  2005        35-39     0.00083  0.00416  2.72   98522     410  491678  4462979  45.30
  2005        40-44     0.00145  0.00722  2.78   98112     708  488991  3971301  40.48
  2005        45-49     0.00264  0.01312  2.71   97404    1278  484096  3482309  35.75
  2005        50-54     0.00409  0.02026  2.64   96126    1947  476029  2998213  31.19
  2005        55-59     0.00631  0.03109  2.65   94179    2928  464021  2522184  26.78
  2005        60-64     0.00887  0.04345  2.61   91251    3965  446792  2058163  22.56
  2005        65-69     0.01353  0.06557  2.66   87286    5723  423024  1611372  18.46
  2005        70-74     0.02313  0.10976  2.68   81563    8952  387049  1188347  14.57
  2005        75-79     0.04163  0.18964  2.66   72611   13770  330808   801298  11.04
  2005        80-84     0.07781  0.32705  2.56   58841   19244  247309   470490   8.00
  2005        85-89     0.13501  0.50060  2.42   39597   19822  146820   223181   5.64
  2005        90-94     0.23006  0.69886  2.19   19775   13820   60070    76362   3.86
  2005        95-99     0.34814  0.84494  1.95    5955    5031   14452    16291   2.74
  2005       100-104    0.49399  0.93159  1.66     923     860    1741     1839   1.99
  2005       105-109    0.64219  0.97016  1.40      63      61      95       98   1.55
  2005       110+       0.75359  1.00000  1.33       2       2       3        3   1.33
  2006           0      0.00537  0.00534  0.07  100000     534   99502  7954727  79.55
  2006         1-4      0.00025  0.00101  1.63   99466     100  397625  7855225  78.97
  2006         5-9      0.00013  0.00064  2.62   99365      64  496675  7457600  75.05
  2006        10-14     0.00014  0.00072  2.60   99302      71  496338  6960925  70.10
  2006        15-19     0.00025  0.00123  2.58   99231     123  495856  6464587  65.15
  2006        20-24     0.00026  0.00130  2.55   99108     129  495224  5968730  60.22
  2006        25-29     0.00029  0.00146  2.69   98979     145  494559  5473507  55.30
  2006        30-34     0.00046  0.00229  2.68   98834     226  493645  4978948  50.38
  2006        35-39     0.00083  0.00415  2.72   98607     409  492103  4485303  45.49
  2006        40-44     0.00149  0.00744  2.74   98198     731  489338  3993200  40.66
  2006        45-49     0.00259  0.01287  2.70   97467    1255  484456  3503862  35.95
  2006        50-54     0.00414  0.02048  2.65   96213    1970  476429  3019405  31.38
  2006        55-59     0.00628  0.03093  2.64   94243    2915  464329  2542976  26.98
  2006        60-64     0.00908  0.04444  2.59   91327    4059  446863  2078647  22.76
  2006        65-69     0.01331  0.06452  2.65   87268    5631  423134  1631784  18.70
  2006        70-74     0.02228  0.10589  2.67   81638    8645  388050  1208650  14.81
  2006        75-79     0.04042  0.18466  2.66   72993   13479  333460   820600  11.24
  2006        80-84     0.07518  0.31848  2.60   59514   18954  252109   487140   8.19
  2006        85-89     0.13077  0.49008  2.44   40560   19878  152003   235031   5.79
  2006        90-94     0.21896  0.68335  2.25   20682   14133   64547    83028   4.01
  2006        95-99     0.33604  0.83397  1.98    6549    5462   16253    18480   2.82
  2006       100-104    0.47951  0.92571  1.68    1087    1007    2099     2227   2.05
  2006       105-109    0.62762  0.96759  1.43      81      78     125      128   1.59
  2006       110+       0.74051  1.00000  1.35       3       3       4        4   1.35
  2007           0      0.00551  0.00548  0.07  100000     548   99489  7963488  79.63
  2007         1-4      0.00022  0.00088  1.76   99452      88  397610  7863999  79.07
  2007         5-9      0.00011  0.00054  2.27   99364      54  496673  7466389  75.14
  2007        10-14     0.00015  0.00076  2.69   99310      76  496376  6969716  70.18
  2007        15-19     0.00026  0.00129  2.66   99235     128  495875  6473339  65.23
  2007        20-24     0.00027  0.00136  2.46   99107     135  495192  5977464  60.31
  2007        25-29     0.00033  0.00163  2.60   98972     161  494474  5482272  55.39
  2007        30-34     0.00047  0.00236  2.70   98811     233  493521  4987798  50.48
  2007        35-39     0.00073  0.00362  2.81   98578     357  492111  4494277  45.59
  2007        40-44     0.00141  0.00702  2.70   98221     689  489519  4002167  40.75
  2007        45-49     0.00258  0.01280  2.71   97532    1249  484803  3512648  36.02
  2007        50-54     0.00405  0.02004  2.65   96283    1930  476885  3027845  31.45
  2007        55-59     0.00644  0.03173  2.63   94354    2994  464661  2550960  27.04
  2007        60-64     0.00915  0.04478  2.60   91359    4091  446987  2086299  22.84
  2007        65-69     0.01322  0.06409  2.64   87268    5593  423136  1639313  18.78
  2007        70-74     0.02185  0.10392  2.66   81675    8488  388519  1216177  14.89
  2007        75-79     0.03934  0.18021  2.67   73187   13189  335232   827658  11.31
  2007        80-84     0.07411  0.31471  2.61   59998   18882  254782   492426   8.21
  2007        85-89     0.13093  0.49049  2.44   41116   20167  154035   237644   5.78
  2007        90-94     0.22000  0.68470  2.24   20949   14344   65200    83610   3.99
  2007        95-99     0.34065  0.83852  1.97    6605    5539   16259    18410   2.79
  2007       100-104    0.48741  0.92916  1.67    1067     991    2033     2151   2.02
  2007       105-109    0.63769  0.96947  1.41      76      73     115      118   1.56
  2007       110+       0.75105  1.00000  1.33       2       2       3        3   1.33
  2008           0      0.00531  0.00528  0.07  100000     528   99508  7982358  79.82
  2008         1-4      0.00024  0.00094  1.69   99472      94  397671  7882850  79.25
  2008         5-9      0.00010  0.00052  2.59   99378      52  496765  7485179  75.32
  2008        10-14     0.00011  0.00057  2.65   99326      57  496497  6988414  70.36
  2008        15-19     0.00029  0.00147  2.51   99269     146  495984  6491918  65.40
  2008        20-24     0.00025  0.00127  2.46   99124     126  495299  5995934  60.49
  2008        25-29     0.00032  0.00160  2.67   98998     158  494622  5500634  55.56
  2008        30-34     0.00044  0.00218  2.69   98840     216  493702  5006012  50.65
  2008        35-39     0.00075  0.00373  2.68   98624     367  492268  4512311  45.75
  2008        40-44     0.00139  0.00694  2.73   98257     682  489736  4020043  40.91
  2008        45-49     0.00244  0.01213  2.72   97575    1184  485177  3530307  36.18
  2008        50-54     0.00402  0.01993  2.66   96391    1921  477461  3045130  31.59
  2008        55-59     0.00618  0.03047  2.66   94470    2878  465602  2567669  27.18
  2008        60-64     0.00924  0.04520  2.65   91591    4139  448218  2102067  22.95
  2008        65-69     0.01293  0.06271  2.62   87452    5484  424228  1653849  18.91
  2008        70-74     0.02134  0.10171  2.70   81968    8337  390669  1229621  15.00
  2008        75-79     0.03873  0.17771  2.69   73630   13085  337864   838952  11.39
  2008        80-84     0.07218  0.30813  2.63   60546   18656  258461   501088   8.28
  2008        85-89     0.13034  0.48858  2.44   41890   20467  157029   242627   5.79
  2008        90-94     0.21962  0.68559  2.26   21423   14688   66878    85598   4.00
  2008        95-99     0.34161  0.83966  1.97    6736    5656   16556    18721   2.78
  2008       100-104    0.49071  0.93063  1.67    1080    1005    2048     2164   2.00
  2008       105-109    0.64288  0.97042  1.40      75      73     113      116   1.55
  2008       110+       0.75698  1.00000  1.32       2       2       3        3   1.32
  2009           0      0.00510  0.00507  0.07  100000     507   99527  7991684  79.92
  2009         1-4      0.00021  0.00085  1.72   99493      84  397779  7892158  79.32
  2009         5-9      0.00013  0.00063  2.50   99408      62  496886  7494379  75.39
  2009        10-14     0.00016  0.00079  2.88   99346      79  496562  6997493  70.44
  2009        15-19     0.00025  0.00125  2.63   99267     124  496041  6500931  65.49
  2009        20-24     0.00026  0.00129  2.62   99143     128  495411  6004890  60.57
  2009        25-29     0.00030  0.00149  2.75   99015     148  494743  5509479  55.64
  2009        30-34     0.00046  0.00230  2.60   98867     228  493790  5014736  50.72
  2009        35-39     0.00077  0.00384  2.72   98640     379  492336  4520946  45.83
  2009        40-44     0.00133  0.00664  2.67   98261     652  489787  4028610  41.00
  2009        45-49     0.00236  0.01173  2.71   97609    1145  485426  3538823  36.26
  2009        50-54     0.00398  0.01972  2.67   96464    1902  477887  3053397  31.65
  2009        55-59     0.00611  0.03013  2.66   94562    2849  466145  2575509  27.24
  2009        60-64     0.00915  0.04475  2.61   91713    4104  448740  2109364  23.00
  2009        65-69     0.01295  0.06282  2.62   87609    5503  424937  1660624  18.95
  2009        70-74     0.02075  0.09899  2.68   82106    8128  391681  1235686  15.05
  2009        75-79     0.03811  0.17508  2.68   73979   12952  339821   844006  11.41
  2009        80-84     0.07210  0.30749  2.61   61026   18765  260275   504184   8.26
  2009        85-89     0.13206  0.49427  2.46   42261   20889  158175   243909   5.77
  2009        90-94     0.21831  0.68650  2.30   21373   14672   67208    85734   4.01
  2009        95-99     0.34361  0.84152  1.97    6700    5638   16409    18526   2.76
  2009       100-104    0.49352  0.93177  1.66    1062     989    2005     2117   1.99
  2009       105-109    0.64605  0.97096  1.40      72      70     109      112   1.54
  2009       110+       0.76002  1.00000  1.32       2       2       3        3   1.32
